"N-gram","北史","北史翻译","Total"
"门侍郎郑子默受遗","1","1","2"
"侍郎郑子默受遗诏","1","1","2"
"郎郑子默受遗诏辅","1","1","2"
"黄门侍郎元岩等入","1","1","2"
"汲郡赞治赵怀义等","1","1","2"
"户部尚书樊子盖等","1","1","2"
"武卫将军屈突通屯","1","1","2"
"前户部尚书李子雄","1","1","2"
"户部尚书李子雄计","1","1","2"
"交州刺史李叔献屯","1","1","2"
"青州刺史沈文秀建","1","1","2"
"州刺史沈文秀建威","1","1","2"
"刺史沈文秀建威府","1","1","2"
"要行台尚书卢潜陷","1","1","2"
"门下金墉中书外省","2","0","2"
"下金墉中书外省考","2","0","2"
"金墉中书外省考论","2","0","2"
"墉中书外省考论律","2","0","2"
"中书外省考论律令","2","0","2"
"梁将齐苟仁等二十","1","1","2"
"将齐苟仁等二十一","1","1","2"
"齐苟仁等二十一人","1","1","2"
"禧都督左翼诸军事","1","1","2"
"群氐皆弃灵珍散归","2","0","2"
"齐梁州刺史阴广宗","1","1","2"
"鲁北燕等聚众反叛","1","1","2"
"游击将军李晖光镇","1","1","2"
"定州流人解庆宾兄","1","1","2"
"州流人解庆宾兄弟","1","1","2"
"王神念率水军溯淮","1","1","2"
"梁霍州司马田休等","1","1","2"
"时除安乐王鉴徐州","2","0","2"
"除安乐王鉴徐州刺","2","0","2"
"安乐王鉴徐州刺史","2","0","2"
"乐王鉴徐州刺史讨","2","0","2"
"宋冀州刺史崔道固","1","1","2"
"冀州刺史崔道固共","1","1","2"
"梁左游击将军赵祖","1","1","2"
"左游击将军赵祖悦","1","1","2"
"游击将军赵祖悦率","1","1","2"
"遣中书舍人裴穆慰","1","1","2"
"梦见征虏将军房世","1","1","2"
"见征虏将军房世宝","1","1","2"
"秘书监郑道昭暴病","1","1","2"
"遣北梁州长史锡休","1","1","2"
"北梁州长史锡休儒","1","1","2"
"梁州长史锡休儒等","1","1","2"
"司徒录事参军卢思","1","1","2"
"徒录事参军卢思道","1","1","2"
"录事参军卢思道私","1","1","2"
"州人郑播宗等七百","1","1","2"
"齐州大中正房千秋","1","1","2"
"中书博士张天龙讲","1","1","2"
"冀州刺史万俟受洛","1","1","2"
"胶州刺史司马世云","1","1","2"
"州刺史司马世云家","1","1","2"
"侍中尚书令赵彦深","1","1","2"
"侍中左仆射元文遥","1","1","2"
"吏部尚书尉瑾内外","1","1","2"
"平准令张叔略等结","1","1","2"
"州刺史李神俊闭门","1","1","2"
"都督河北畿外诸军","1","1","2"
"督河北畿外诸军事","1","1","2"
"侯莫陈悦等入关讨","1","1","2"
"高平镇城人赫贵连","1","1","2"
"平镇城人赫贵连恩","1","1","2"
"镇城人赫贵连恩等","1","1","2"
"大都督武卫将军贺","1","1","2"
"都督武卫将军贺拔","1","1","2"
"督武卫将军贺拔岳","1","1","2"
"大都督侯莫陈悦等","1","1","2"
"都督侯莫陈悦等讨","1","1","2"
"投略阳贼帅王庆云","2","0","2"
"南青州刺史大野拔","1","1","2"
"青州刺史大野拔率","1","1","2"
"征西将军侯莫陈悦","1","1","2"
"夏州人宿勤明达降","1","1","2"
"都督关中二十州诸","1","1","2"
"督关中二十州诸军","1","1","2"
"关中二十州诸军事","1","1","2"
"中书侍郎李绘等追","1","1","2"
"东徐州刺史郭志杀","1","1","2"
"左卫将军刘丰等相","1","1","2"
"冀州长史宇文仲鸾","1","1","2"
"长乐郡守尉普兴等","1","1","2"
"库真都督破六韩伯","1","1","2"
"真都督破六韩伯升","1","1","2"
"东北道行台右仆射","1","1","2"
"六州大都督独孤枝","1","1","2"
"州大都督独孤枝侵","1","1","2"
"齐昌王莫多娄敬显","1","1","2"
"武卫将军相里僧伽","1","1","2"
"博陵人贾德胄教百","1","1","2"
"陵人贾德胄教百年","1","1","2"
"右卫大将军赵元侃","1","1","2"
"西魏北华州刺史薛","1","1","2"
"魏北华州刺史薛崇","1","1","2"
"北华州刺史薛崇礼","1","1","2"
"见东雍州刺史潘相","1","1","2"
"东雍州刺史潘相乐","1","1","2"
"督将僚佐四十八人","1","1","2"
"执子司徒中兵慧登","2","0","2"
"子司徒中兵慧登等","2","0","2"
"司徒中兵慧登等二","2","0","2"
"徒中兵慧登等二十","2","0","2"
"中兵慧登等二十人","2","0","2"
"兵慧登等二十人前","2","0","2"
"仪同三司敬显俊等","1","1","2"
"中书舍人李若误奏","1","1","2"
"洛州行台仆射独孤","1","1","2"
"州行台仆射独孤永","1","1","2"
"行台仆射独孤永业","1","1","2"
"命中外府司马李义","1","1","2"
"中外府司马李义深","1","1","2"
"搴少时温子升齐名","2","0","2"
"相府法曹辛子炎咨","1","1","2"
"平原太守许季良等","1","1","2"
"太尉记室参军平涛","1","1","2"
"右卫大将军侯吕芬","1","1","2"
"宣城公赵国李孝伯","1","1","2"
"黄门郎贾思同侍立","1","1","2"
"故尚书令陈留公继","1","1","2"
"尚书令陈留公继伯","1","1","2"
"右仆射高德正二人","1","1","2"
"延宗纳赵郡李祖收","1","1","2"
"总管十三州诸军事","1","1","2"
"中外府司录尹公正","1","1","2"
"膳部下大夫李安等","1","1","2"
"委弃杂畜辎重胜数","2","0","2"
"大将军安邑公王兴","1","1","2"
"豫州刺史高仲密请","1","1","2"
"弘农等二十一郡诸","1","1","2"
"农等二十一郡诸军","1","1","2"
"等二十一郡诸军事","1","1","2"
"南宁州刺史徐文盛","1","1","2"
"泰常元年春二月丁","1","1","2"
"常元年春二月丁未","1","1","2"
"开府仪同三司高归","1","1","2"
"府仪同三司高归彦","1","1","2"
"扬州县开国公高孝","1","1","2"
"州县开国公高孝绪","1","1","2"
"省录尚书事赵彦深","1","1","2"
"开府仪同三司贺拔","1","1","2"
"府仪同三司贺拔伏","1","1","2"
"仪同三司贺拔伏恩","1","1","2"
"慕容钟葵等宿卫近","1","1","2"
"容钟葵等宿卫近臣","1","1","2"
"钟葵等宿卫近臣三","1","1","2"
"葵等宿卫近臣三十","1","1","2"
"大将军左光禄大夫","1","1","2"
"将军左光禄大夫麦","1","1","2"
"军左光禄大夫麦铁","1","1","2"
"左光禄大夫麦铁杖","1","1","2"
"右屯卫将军宇文化","1","1","2"
"秦州总管录事参军","1","1","2"
"扬州刺史长孙承业","1","1","2"
"急就篇续注音义证","1","1","2"
"左候卫大将军段文","1","1","2"
"候卫大将军段文振","1","1","2"
"文帝文皇后乙弗氏","1","1","2"
"金紫光禄大夫张安","1","1","2"
"紫光禄大夫张安期","1","1","2"
"内史侍郎虞世基等","1","1","2"
"事黄门侍郎元纂等","1","1","2"
"后智等随慕容德南","1","1","2"
"智等随慕容德南渡","1","1","2"
"苏绰与宇文泰的意","0","2","2"
"绰与宇文泰的意见","0","2","2"
"与宇文泰的意见相","0","2","2"
"宇文泰的意见相同","0","2","2"
"都和他估计的一样","0","2","2"
"悲伤过度以至于损","0","2","2"
"伤过度以至于损伤","0","2","2"
"过度以至于损伤了","0","2","2"
"度以至于损伤了身","0","2","2"
"以至于损伤了身体","0","2","2"
"侯莫陈悦想回秦州","0","2","2"
"东魏将领莫多娄贷","0","2","2"
"魏将领莫多娄贷文","0","2","2"
"朝廷前后赏赐给他","0","2","2"
"廷前后赏赐给他的","0","2","2"
"侗派武贲郎将刘长","0","2","2"
"派武贲郎将刘长恭","0","2","2"
"亲自率领精锐部队","0","2","2"
"被朝廷追赠为柱国","0","2","2"
"跟随尔朱荣在滏口","0","2","2"
"与独孤信进入洛阳","0","2","2"
"他的祖先是北魏的","0","2","2"
"议迎接周文帝宇文","0","2","2"
"迎接周文帝宇文泰","0","2","2"
"晋位为柱国大将军","0","2","2"
"因为父亲的功劳被","0","2","2"
"朝廷命他为益州总","0","2","2"
"廷命他为益州总管","0","2","2"
"他因立有军功被封","0","2","2"
"因立有军功被封为","0","2","2"
"元颢率南朝军队占","0","2","2"
"颢率南朝军队占据","0","2","2"
"率南朝军队占据洛","0","2","2"
"南朝军队占据洛阳","0","2","2"
"汉代司徒王允的后","0","2","2"
"代司徒王允的后代","0","2","2"
"被授予骠骑大将军","0","2","2"
"仲密献出北豫州归","0","2","2"
"被任命为驸马都尉","0","2","2"
"晋封他为柱国大将","0","2","2"
"封他为柱国大将军","0","2","2"
"准备诛杀晋公宇文","0","2","2"
"备诛杀晋公宇文护","0","2","2"
"为上开府仪同大将","0","2","2"
"朝廷封他的一个儿","0","2","2"
"廷封他的一个儿子","0","2","2"
"良家子弟的身份从","0","2","2"
"贺拔胜的弟弟贺拔","0","2","2"
"拔胜的弟弟贺拔岳","0","2","2"
"统率贺拔岳的军队","0","2","2"
"凉州刺史宇文仲和","0","2","2"
"州刺史宇文仲和占","0","2","2"
"刺史宇文仲和占据","0","2","2"
"史宇文仲和占据州","0","2","2"
"宇文仲和占据州城","0","2","2"
"东魏的高仲密献出","0","2","2"
"魏的高仲密献出北","0","2","2"
"的高仲密献出北豫","0","2","2"
"被封为柱国大将军","0","2","2"
"跟随宇文泰平定侯","0","2","2"
"随宇文泰平定侯莫","0","2","2"
"跟随宇文泰在邙山","0","2","2"
"随宇文泰在邙山与","0","2","2"
"宇文泰在邙山与东","0","2","2"
"文泰在邙山与东魏","0","2","2"
"泰在邙山与东魏军","0","2","2"
"都得到他们的欢心","0","2","2"
"封他为尚书左仆射","0","2","2"
"便任他为行台郎中","0","2","2"
"他有辅助天子的才","0","2","2"
"有辅助天子的才干","0","2","2"
"宇文泰与公卿大臣","0","2","2"
"不善良不贤能的人","0","2","2"
"大冢宰宇文护见到","0","2","2"
"冢宰宇文护见到他","0","2","2"
"以观察时局的变化","0","2","2"
"与高赹一起掌管朝","0","2","2"
"高赹一起掌管朝政","0","2","2"
"书侍御史梁毗弹劾","0","2","2"
"被封为尚书右仆射","0","2","2"
"命他为尚书右仆射","0","2","2"
"授予开府仪同三司","0","2","2"
"被授予尚书右仆射","0","2","2"
"尉迟迥的儿子尉迟","0","2","2"
"大丈夫应当建立功","0","2","2"
"丈夫应当建立功名","0","2","2"
"当时人们都认为他","0","2","2"
"有英雄豪杰的仪表","0","2","2"
"命他与自己的儿子","0","2","2"
"他与自己的儿子们","0","2","2"
"隋军大举进攻陈国","0","2","2"
"又恢复了他的爵位","0","2","2"
"发配到边远的地方","0","2","2"
"命他为大行台尚书","0","2","2"
"拔岳被侯莫陈悦杀","0","2","2"
"岳被侯莫陈悦杀害","0","2","2"
"起用辛庆之为行台","0","2","2"
"接受禅让即皇帝位","0","2","2"
"文帝知道了这件事","0","2","2"
"右武卫将军皇甫无","0","2","2"
"臣没有人能和他相","0","2","2"
"制作循环为宫之法","0","2","2"
"多次升迁至仪同三","0","2","2"
"次升迁至仪同三司","0","2","2"
"高智慧等人在江南","0","2","2"
"智慧等人在江南发","0","2","2"
"慧等人在江南发动","0","2","2"
"等人在江南发动叛","0","2","2"
"人在江南发动叛乱","0","2","2"
"史万岁为行军总管","0","2","2"
"派遣使者请求投降","0","2","2"
"没有把他带回京师","0","2","2"
"可汗率兵侵犯边塞","0","2","2"
"以行军总管的身份","0","2","2"
"没有不痛哭流涕的","0","2","2"
"所受到的恩宠礼遇","0","2","2"
"和梁士彦交情甚厚","0","2","2"
"事情的形势已经这","0","2","2"
"情的形势已经这样","0","2","2"
"升任开府仪同三司","0","2","2"
"冬至那天日影一丈","0","2","2"
"至那天日影一丈二","0","2","2"
"那天日影一丈二尺","0","2","2"
"自此以后逐渐缩短","0","2","2"
"岁月正是十一月庚","0","2","2"
"月正是十一月庚戍","0","2","2"
"正是十一月庚戍日","0","2","2"
"是十一月庚戍日冬","0","2","2"
"十一月庚戍日冬至","0","2","2"
"晋王杨广镇守并州","0","2","2"
"平定陈国的战役中","0","2","2"
"行军总管之职跟从","0","2","2"
"来护儿为右骁卫大","0","2","2"
"护儿为右骁卫大将","0","2","2"
"儿为右骁卫大将军","0","2","2"
"朝中大臣没有人能","0","2","2"
"来护儿和樊子盖一","0","2","2"
"炀帝车驾回东都洛","0","2","2"
"帝车驾回东都洛阳","0","2","2"
"授予员外散骑侍郎","0","2","2"
"予员外散骑侍郎之","0","2","2"
"员外散骑侍郎之职","0","2","2"
"把奇装异服和怪异","0","2","2"
"多次升迁至通直散","0","2","2"
"次升迁至通直散骑","0","2","2"
"升迁至通直散骑常","0","2","2"
"迁至通直散骑常侍","0","2","2"
"宇文述以行军总管","0","2","2"
"文述以行军总管之","0","2","2"
"述以行军总管之职","0","2","2"
"宇文士及娶南阳公","0","2","2"
"文士及娶南阳公主","0","2","2"
"到皇帝所在的地方","0","2","2"
"右骁卫大将军来护","0","2","2"
"骁卫大将军来护儿","0","2","2"
"不知该怎么办才好","0","2","2"
"带着几十名骑兵逃","0","2","2"
"伤害了百姓和耕牛","0","2","2"
"都是出自徐遵明的","0","2","2"
"授通直散骑常侍之","0","2","2"
"用的是郑玄的解释","0","2","2"
"孔子是道德完善的","0","2","2"
"子是道德完善的人","0","2","2"
"果然像他说的那样","0","2","2"
"齐武成帝河清年间","0","2","2"
"加授通直散骑常侍","0","2","2"
"清商三调和四时舞","0","2","2"
"四面八方的章表奏","0","2","2"
"宇文化及杀害炀帝","0","2","2"
"天下没有无母之国","0","2","2"
"隋文帝受禅即位后","0","2","2"
"功被任命为大将军","0","2","2"
"给他一匹瘦弱的马","0","2","2"
"不知道什么地方的","0","2","2"
"知道什么地方的人","0","2","2"
"就是至尊天子的本","0","2","2"
"是至尊天子的本命","0","2","2"
"升为员外散骑侍郎","0","2","2"
"总计一百八十二天","0","2","2"
"计一百八十二天而","0","2","2"
"一百八十二天而运","0","2","2"
"百八十二天而运行","0","2","2"
"八十二天而运行一","0","2","2"
"十二天而运行一百","0","2","2"
"自古以来的各个历","0","2","2"
"古以来的各个历法","0","2","2"
"到齐接受东魏禅让","0","2","2"
"隋文帝接受禅让后","0","2","2"
"慕利延兄长的儿子","0","2","2"
"率领十五员将出兵","0","2","2"
"十五员将出兵东路","0","2","2"
"十五员将出兵西路","0","2","2"
"高凉王那出兵东路","0","2","2"
"口裤褶一具内中宛","0","2","2"
"裤褶一具内中宛具","0","2","2"
"阿那瞔派他的吐豆","0","2","2"
"刘库仁的儿子刘显","0","2","2"
"大会各部落首领于","0","2","2"
"会各部落首领于牛","0","2","2"
"各部落首领于牛川","0","2","2"
"道武帝担心有内乱","0","2","2"
"容垂派儿子慕容贺","0","2","2"
"二年春正月十四日","0","2","2"
"四年春二月十二日","0","2","2"
"的儿子悦为朱提王","0","2","2"
"诏令南平公长孙嵩","0","2","2"
"昌黎王慕容伯儿谋","0","2","2"
"黎王慕容伯儿谋反","0","2","2"
"赏赐王公以下直至","0","2","2"
"诏令使者巡行天下","0","2","2"
"在西宫大摆筵席宴","0","2","2"
"西宫大摆筵席宴请","0","2","2"
"宫大摆筵席宴请群","0","2","2"
"大摆筵席宴请群臣","0","2","2"
"立太平王焘为皇太","0","2","2"
"太平王焘为皇太子","0","2","2"
"宋守将毛德祖坚守","0","2","2"
"任命广陵王欣为太","0","2","2"
"在于得到合适的人","0","2","2"
"于得到合适的人才","0","2","2"
"把刀放在盘子下面","0","2","2"
"湘东王萧绎派使者","0","2","2"
"东王萧绎派使者朝","0","2","2"
"库莫奚都派使者朝","0","2","2"
"莫奚都派使者朝贡","0","2","2"
"库莫奚派使者朝贡","0","2","2"
"年春正月二十六日","0","2","2"
"契丹都派使者朝贡","0","2","2"
"年春正月二十一日","0","2","2"
"彭城王高氵攸为兼","0","2","2"
"高阳王高为尚书左","0","2","2"
"阳王高为尚书左仆","0","2","2"
"王高为尚书左仆射","0","2","2"
"尊称皇太后为太皇","0","2","2"
"称皇太后为太皇太","0","2","2"
"皇太后为太皇太后","0","2","2"
"孝昭帝便派归彦立","0","2","2"
"昭帝便派归彦立即","0","2","2"
"帝便派归彦立即驰","0","2","2"
"便派归彦立即驰赴","0","2","2"
"派归彦立即驰赴晋","0","2","2"
"归彦立即驰赴晋阳","0","2","2"
"彦立即驰赴晋阳杀","0","2","2"
"立即驰赴晋阳杀害","0","2","2"
"即驰赴晋阳杀害了","0","2","2"
"驰赴晋阳杀害了废","0","2","2"
"赴晋阳杀害了废帝","0","2","2"
"文宣帝听从了可是","0","2","2"
"宣帝听从了可是却","0","2","2"
"帝听从了可是却又","0","2","2"
"听从了可是却又很","0","2","2"
"从了可是却又很生","0","2","2"
"了可是却又很生气","0","2","2"
"在我的身后儿子不","0","2","2"
"我的身后儿子不得","0","2","2"
"的身后儿子不得帝","0","2","2"
"身后儿子不得帝位","0","2","2"
"后儿子不得帝位啊","0","2","2"
"儿子不得帝位啊邢","0","2","2"
"子不得帝位啊邢邵","0","2","2"
"不得帝位啊邢邵听","0","2","2"
"得帝位啊邢邵听后","0","2","2"
"帝位啊邢邵听后大","0","2","2"
"位啊邢邵听后大惊","0","2","2"
"太上皇帝派兼散骑","0","2","2"
"上皇帝派兼散骑常","0","2","2"
"皇帝派兼散骑常侍","0","2","2"
"太上皇帝从晋阳回","0","2","2"
"上皇帝从晋阳回京","0","2","2"
"太上皇帝从晋阳归","0","2","2"
"上皇帝从晋阳归来","0","2","2"
"太上皇帝令兼散骑","0","2","2"
"上皇帝令兼散骑常","0","2","2"
"皇帝令兼散骑常侍","0","2","2"
"太上皇帝下诏任命","0","2","2"
"任城王氵皆为太师","0","2","2"
"广宁王孝珩为司徒","0","2","2"
"广宁王孝珩为录尚","0","2","2"
"宁王孝珩为录尚书","0","2","2"
"王孝珩为录尚书事","0","2","2"
"高阿那肱为录尚书","0","2","2"
"阿那肱为录尚书事","0","2","2"
"但却不拿出东西来","0","2","2"
"人们望见后都十分","0","2","2"
"们望见后都十分敬","0","2","2"
"望见后都十分敬畏","0","2","2"
"见后都十分敬畏他","0","2","2"
"准备讨伐侯莫陈悦","0","2","2"
"哥哥的儿子宇文导","0","2","2"
"魏帝加封宇文泰为","0","2","2"
"全部俘虏了他的部","0","2","2"
"宇文泰派开府李弼","0","2","2"
"宇文泰派开府独孤","0","2","2"
"文泰派开府独孤信","0","2","2"
"泰派开府独孤信前","0","2","2"
"派开府独孤信前去","0","2","2"
"开府独孤信前去征","0","2","2"
"府独孤信前去征讨","0","2","2"
"宇文泰护卫魏太子","0","2","2"
"中山公宇文护和大","0","2","2"
"山公宇文护和大将","0","2","2"
"公宇文护和大将军","0","2","2"
"宇文护和大将军杨","0","2","2"
"文护和大将军杨忠","0","2","2"
"魏恭帝加封宇文泰","0","2","2"
"恭帝加封宇文泰为","0","2","2"
"命令中山公宇文护","0","2","2"
"都派使者进贡地方","0","2","2"
"启民可汗和他部落","0","2","2"
"民可汗和他部落里","0","2","2"
"使者进贡地方物品","0","2","2"
"卫大将军宇文述在","0","2","2"
"国派使者进贡地方","0","2","2"
"派左翊卫大将军宇","0","2","2"
"卫将军屈突通等飞","0","2","2"
"将军屈突通等飞传","0","2","2"
"军屈突通等飞传命","0","2","2"
"屈突通等飞传命令","0","2","2"
"突通等飞传命令发","0","2","2"
"通等飞传命令发兵","0","2","2"
"贼帅司马长安攻下","0","2","2"
"便把她附葬于盛乐","0","2","2"
"把她附葬于盛乐的","0","2","2"
"她附葬于盛乐的金","0","2","2"
"附葬于盛乐的金陵","0","2","2"
"过了很久才苏醒过","0","2","2"
"了很久才苏醒过来","0","2","2"
"没有文采的缦缯而","0","2","2"
"有文采的缦缯而已","0","2","2"
"太后临朝听政以后","0","2","2"
"胡太后幽禁在北宫","0","2","2"
"以皇后的礼节把她","0","2","2"
"武明皇后也被断绝","0","2","2"
"明皇后也被断绝往","0","2","2"
"皇后也被断绝往来","0","2","2"
"来寄托自己的感情","0","2","2"
"太武帝征讨赫连昌","0","2","2"
"武帝征讨赫连昌时","0","2","2"
"御史中尉王显上奏","0","2","2"
"史中尉王显上奏说","0","2","2"
"他承袭了父亲的爵","0","2","2"
"将他们在长安处以","0","2","2"
"他们在长安处以车","0","2","2"
"们在长安处以车裂","0","2","2"
"在长安处以车裂的","0","2","2"
"长安处以车裂的刑","0","2","2"
"安处以车裂的刑罚","0","2","2"
"道武帝到贺兰部时","0","2","2"
"敌人果然起了疑心","0","2","2"
"人果然起了疑心而","0","2","2"
"果然起了疑心而退","0","2","2"
"然起了疑心而退避","0","2","2"
"召回任尚书左仆射","0","2","2"
"希望有助于弘扬教","0","2","2"
"望有助于弘扬教化","0","2","2"
"因为他是功臣的儿","0","2","2"
"为他是功臣的儿子","0","2","2"
"元叉和他弟弟元爪","0","2","2"
"他承袭父亲的爵位","0","2","2"
"被有见识的人所讥","0","2","2"
"有见识的人所讥笑","0","2","2"
"地位和声望都很高","0","2","2"
"却没有干出什么好","0","2","2"
"没有干出什么好事","0","2","2"
"这是臣下的罪责之","0","2","2"
"朝廷下诏让交付门","0","2","2"
"廷下诏让交付门下","0","2","2"
"被任命为吏部尚书","0","2","2"
"齐的雍州刺史曹武","0","2","2"
"的雍州刺史曹武请","0","2","2"
"雍州刺史曹武请求","0","2","2"
"担任给事黄门侍郎","0","2","2"
"陛下怎么能因为一","0","2","2"
"追赠为尚书右仆射","0","2","2"
"朝廷任命元琛为行","0","2","2"
"廷任命元琛为行台","0","2","2"
"依然掌管秦州事务","0","2","2"
"你就是今天把我打","0","2","2"
"就是今天把我打碎","0","2","2"
"是今天把我打碎头","0","2","2"
"今天把我打碎头颅","0","2","2"
"天把我打碎头颅流","0","2","2"
"把我打碎头颅流下","0","2","2"
"我打碎头颅流下肠","0","2","2"
"打碎头颅流下肠子","0","2","2"
"又以原来的官职兼","0","2","2"
"没有人能够比得上","0","2","2"
"有人能够比得上他","0","2","2"
"可上尊号为孝文皇","0","2","2"
"上尊号为孝文皇帝","0","2","2"
"元勰和高阳王元雍","0","2","2"
"因为是皇帝的舅舅","0","2","2"
"为是皇帝的舅舅而","0","2","2"
"幽州刺史王永驻守","0","2","2"
"州刺史王永驻守于","0","2","2"
"刺史王永驻守于蓟","0","2","2"
"史王永驻守于蓟城","0","2","2"
"和南平公长孙嵩等","0","2","2"
"太武帝攻打赫连昌","0","2","2"
"武帝攻打赫连昌时","0","2","2"
"他又领兵进入安定","0","2","2"
"孝文帝追记前朝的","0","2","2"
"文帝追记前朝的功","0","2","2"
"帝追记前朝的功臣","0","2","2"
"追念他过去的功勋","0","2","2"
"赐给皇帝所用的丧","0","2","2"
"给皇帝所用的丧物","0","2","2"
"皇帝所用的丧物棺","0","2","2"
"帝所用的丧物棺材","0","2","2"
"所用的丧物棺材等","0","2","2"
"帝早就听说他的名","0","2","2"
"早就听说他的名声","0","2","2"
"被任命为侍御中散","0","2","2"
"他趁国家大灾难时","0","2","2"
"被任命为尚书右仆","0","2","2"
"任命为尚书右仆射","0","2","2"
"被任命为大丞相府","0","2","2"
"于谨原是和周文帝","0","2","2"
"谨原是和周文帝同","0","2","2"
"原是和周文帝同列","0","2","2"
"是和周文帝同列的","0","2","2"
"和周文帝同列的朝","0","2","2"
"周文帝同列的朝官","0","2","2"
"所以宇文护一向十","0","2","2"
"以宇文护一向十分","0","2","2"
"宇文护一向十分敬","0","2","2"
"文护一向十分敬重","0","2","2"
"护一向十分敬重他","0","2","2"
"房崇古的母亲和妻","0","2","2"
"崇古的母亲和妻子","0","2","2"
"太武帝平定赫连昌","0","2","2"
"太武帝待他十分亲","0","2","2"
"太武帝非常尊重他","0","2","2"
"想要用偏远蛮夷之","0","2","2"
"要用偏远蛮夷之众","0","2","2"
"在洛阳设置雍州的","0","2","2"
"洛阳设置雍州的郡","0","2","2"
"阳设置雍州的郡县","0","2","2"
"设置雍州的郡县安","0","2","2"
"置雍州的郡县安置","0","2","2"
"雍州的郡县安置那","0","2","2"
"州的郡县安置那些","0","2","2"
"的郡县安置那些流","0","2","2"
"郡县安置那些流民","0","2","2"
"帝亲自拉着他的手","0","2","2"
"任冀州镇东府长史","0","2","2"
"出任为东荆州刺史","0","2","2"
"下诏任命郦道元为","0","2","2"
"诏任命郦道元为持","0","2","2"
"任命郦道元为持节","0","2","2"
"为持节兼黄门侍郎","0","2","2"
"元法僧在彭城反叛","0","2","2"
"道武帝平定中山时","0","2","2"
"后来转任尚书右外","0","2","2"
"来转任尚书右外兵","0","2","2"
"转任尚书右外兵郎","0","2","2"
"任尚书右外兵郎中","0","2","2"
"陆瞨就担任内都下","0","2","2"
"瞨就担任内都下大","0","2","2"
"就担任内都下大夫","0","2","2"
"由于山路崎岖艰险","0","2","2"
"于是陆腾测量山川","0","2","2"
"是陆腾测量山川地","0","2","2"
"陆腾测量山川地势","0","2","2"
"又下诏命陆腾征讨","0","2","2"
"皇帝下诏令树碑纪","0","2","2"
"帝下诏令树碑纪念","0","2","2"
"下诏令树碑纪念功","0","2","2"
"诏令树碑纪念功绩","0","2","2"
"很得当时人们的称","0","2","2"
"得当时人们的称誉","0","2","2"
"人们都尊敬爱戴他","0","2","2"
"被任命为中书侍郎","0","2","2"
"并和南部尚书陆丽","0","2","2"
"太武帝见到他后很","0","2","2"
"武帝见到他后很赏","0","2","2"
"帝见到他后很赏识","0","2","2"
"齐废帝宝卷的同母","0","2","2"
"废帝宝卷的同母弟","0","2","2"
"帝宝卷的同母弟弟","0","2","2"
"东西两省的文武闲","0","2","2"
"万俟丑奴和萧宝夤","0","2","2"
"召高闾和中书令高","0","2","2"
"高闾和中书令高允","0","2","2"
"闾和中书令高允进","0","2","2"
"和中书令高允进入","0","2","2"
"中书令高允进入宫","0","2","2"
"书令高允进入宫中","0","2","2"
"令高允进入宫中参","0","2","2"
"高允进入宫中参与","0","2","2"
"允进入宫中参与处","0","2","2"
"进入宫中参与处置","0","2","2"
"入宫中参与处置国","0","2","2"
"宫中参与处置国家","0","2","2"
"中参与处置国家大","0","2","2"
"参与处置国家大政","0","2","2"
"赐给他爵号为安乐","0","2","2"
"给他爵号为安乐子","0","2","2"
"皇帝以优诏授予光","0","2","2"
"帝以优诏授予光禄","0","2","2"
"以优诏授予光禄大","0","2","2"
"优诏授予光禄大夫","0","2","2"
"金制的印章和紫色","0","2","2"
"制的印章和紫色的","0","2","2"
"的印章和紫色的绶","0","2","2"
"印章和紫色的绶带","0","2","2"
"由吏部尚书邢峦亲","0","2","2"
"吏部尚书邢峦亲自","0","2","2"
"部尚书邢峦亲自送","0","2","2"
"尚书邢峦亲自送往","0","2","2"
